haul_no,common_name,sci_name,species_group,maturity,area
117,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
117,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
117,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
117,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
117,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
117,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
117,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
117,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
117,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
117,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
118,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
118,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
118,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
118,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
118,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
118,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
118,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
118,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
118,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
118,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
118,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
118,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
118,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
118,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
118,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
118,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
118,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
118,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
118,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
118,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
118,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
118,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
118,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
118,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
118,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
118,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
118,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
118,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
118,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
118,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
118,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
118,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
118,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
118,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
118,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
118,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
118,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
118,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
118,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
118,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
118,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
118,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
118,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
121,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
121,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
121,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
121,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
121,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
121,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
121,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
121,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
121,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
121,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
121,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
121,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
121,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
121,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
121,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
121,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
121,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
121,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
121,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
121,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
121,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
121,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
121,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
121,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
121,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
121,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
121,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
121,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
121,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
121,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
121,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
121,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
121,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
121,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
121,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
121,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
121,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
121,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
121,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
121,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
121,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
121,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
121,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
122,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
122,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
122,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
122,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
122,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
122,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
122,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
122,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
122,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
122,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
122,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
122,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
122,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
122,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
122,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
122,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
122,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
122,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
122,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
122,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
122,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
122,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
122,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
122,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
122,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
122,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
122,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
122,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
122,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
122,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
122,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
122,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
122,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
122,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
122,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
122,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
122,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
122,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
122,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
122,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
122,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
122,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
122,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
123,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
123,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
123,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
123,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
123,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
123,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
123,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
123,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
123,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
123,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
123,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
123,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
123,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
123,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
123,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
123,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
123,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
123,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
123,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
123,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
123,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
123,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
123,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
123,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
123,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
123,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
123,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
123,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
123,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
123,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
123,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
123,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
123,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
123,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
123,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
123,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
123,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
123,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
123,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
123,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
123,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
123,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
123,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
126,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
126,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
126,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
126,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
126,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
126,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
126,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
126,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
126,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
126,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
126,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
126,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
126,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
126,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
126,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
126,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
126,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
126,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
126,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
126,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
126,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
126,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
126,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
126,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
126,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
126,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
126,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
126,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
126,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
126,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
126,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
126,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
126,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
126,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
126,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
126,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
126,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
126,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
126,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
126,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
126,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
126,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
126,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
128,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
128,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
128,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
128,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
128,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
128,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
128,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
128,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
128,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
128,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
128,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
128,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
128,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
128,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
128,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
128,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
128,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
128,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
128,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
128,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
128,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
128,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
128,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
128,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
128,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
128,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
128,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
128,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
128,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
128,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
128,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
128,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
128,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
128,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
128,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
128,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
128,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
128,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
128,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
128,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
128,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
128,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
128,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
129,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
129,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
129,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
129,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
129,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
129,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
129,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
129,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
129,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
129,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
129,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
129,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
129,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
129,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
129,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
129,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
129,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
129,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
129,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
129,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
129,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
129,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
129,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
129,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
129,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
129,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
129,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
129,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
129,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
129,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
129,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
129,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
129,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
129,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
129,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
